更新时间,#genre#
20260925 04:29,url

RespoTime,whitelist,#genre#
965.86ms,Top Channel (Greece),https://fr.crystalweb.net:1936/topchannel/topchannel/playlist.m3u8
966.02ms,女团1,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200f2e0000c168k29lbce321ps0e30&ratio=720p&line=0&logo_name=aweme_search_suffix_nickname
966.21ms,Liv,https://live-fi.tvkaista.net/liv/live.m3u8?src=freetv
966.26ms,北京卫视,http://107.150.60.122/live/bjwshd.m3u8
966.37ms,「韩」148,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240387107547.mp4
966.39ms,安徽卫视,http://107.150.60.122/live/ahwshd.m3u8
966.45ms,Pluto TV Bud & Terence (Germany),https://jmp2.uk/plu-64be7398e4391c0008cdedfe.m3u8
966.50ms,萌宠妙妙屋,https://www.goodiptv.club/douyu/8653533
966.66ms,斗鱼电影HD2,http://epg.112114.xyz/douyu/10240553
967.01ms,喜剧闹翻天,https://live.ottiptv.cc/yy/1382735548
967.01ms,韩国EBS 儿童,http://ebsonairios.ebs.co.kr/ebsutablet500k/_definst_/tablet500k/chunklist_w1965791004.m3u8
967.03ms,当铁手团遇到光复社,https://www.goodiptv.club/douyu/5875025
967.16ms,10 HD,https://i.mjh.nz/.r/10-nsw.m3u8
967.17ms,GRP Televisione,https://webstream.multistream.it/memfs/a3195c96-f884-4c74-924f-2648814fc0b5.m3u8
967.31ms,七色小彩虹,https://live.ottiptv.cc/yy/1382851601
967.35ms,非常保镖-经典港剧,https://live.ottiptv.cc/yy/1382736903
967.57ms,UTV,https://vysilani.zaktv.cz/broadcast/hls/utv/index.m3u8
967.66ms,广元综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel100999/playlist.m3u8
967.80ms,冬粮说故事,https://www.goodiptv.club/douyu/5192695
967.85ms,菠萝屋SpongeBob,https://www.goodiptv.club/douyu/12400977
968.22ms,相亲之非诚勿扰-张小斐,https://vdse.bdstatic.com//52c603def74771dc95fd0c724e2bddbb.mp4
968.28ms,CCTV2,http://69.30.245.50/live/cctv2.m3u8
968.34ms,6首好听情歌DJ,https://vdse.bdstatic.com//b9c765ede94b5d2bac8cb2a9afc70488.mp4
968.36ms,Pella,https://video.streams.ovh:1936/pellatv/pellatv/playlist.m3u8
968.39ms,Tac12,https://ingest1-video.streaming-pro.com/tac12_ABR/stream/tacdotze/srtweb_1080/chunks.m3u8
968.82ms,赵丽蓉人民战争,http://gcw.bdcdn.shoujiduoduo.com/v/191212/705b3904da37837b6eecd5168063e654.mp4
968.82ms,杨丞琳-暧昧,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cncatmbc77ufr0d46jsg&ratio=720p&line=0
968.82ms,TV Oberfranken [Not 24/7],https://tvoberfranken.iptv-playoutcenter.de/tvoberfranken/tvoberfranken.stream_1/playlist.m3u8
968.84ms,牛奶味的梦猪猪,https://www.goodiptv.club/douyu/5261342
968.90ms,BBC NEWS,http://me.mdmfista.com:80/play/live.php?mac=00:1A:79:B7:2C:3B&stream=823745&extension=ts
969.14ms,Sesta Rete,https://stream10.xdevel.com/video0s977089-1792/stream/playlist.m3u8
969.20ms,7 RadioVisione,https://stream10.xdevel.com/video1s976543-1932/stream/playlist.m3u8
969.34ms,铁血真汉子,https://www.goodiptv.club/huya/11342395
969.57ms,今朝之长天,https://www.goodiptv.club/huya/29465866
969.67ms,林正英影院,http://107.150.60.122/live/lblzy.m3u8
969.68ms,海南广播电视总台文旅,http://112.26.106.165:7788/962067526
969.87ms,金秋豪园,https://live2.kxm.xmtv.cn/jqhy/playlist.m3u8
970.10ms,吉林综艺文化,http://107.150.60.122/live/jlfz.m3u8
970.28ms,恋歌,https://live.ottiptv.cc/yy/1382746276
970.30ms,陈慧娴-人生何处不相逢,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000chrn8sjc77u9t0ofndkg&ratio=720p&line=0
970.36ms,苦瓜老姨,https://www.goodiptv.club/huya/11342429
970.36ms,封神榜,https://live.metshop.top/huya/29465849
970.47ms,「韩」110,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239996664565.mp4
970.53ms,stronger,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v1e00fgi0000ctl7v6fog65ustur117g&ratio=720p&line=0
970.54ms,「韩」6,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239880949246.mp4
970.62ms,科幻Fans布玛,https://www.goodiptv.club/douyu/3508304
970.69ms,东莞生活资讯,http://php.jdshipin.com:8880/0769.php?id=shzx
971.01ms,守护千年雄关,https://live.ottiptv.cc/yy/1354936228
971.17ms,Canal 5 Puerto Montt,https://5ff3d9babae13.streamlock.net/aufymdjpjf/aufymdjpjf/playlist.m3u8
971.56ms,「韩」146,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240386743317.mp4
971.59ms,TV7 Békéscsaba,https://stream.y5.hu/stream/stream_bekescsaba/stream.m3u8
971.61ms,ticker News,https://live-hls-7agy.livepush.io/live_abr_cdn/nsitWAl1pTZtwca/emnmZbKZcO8RfwJR/index.m3u8
971.63ms,CSI: Crime Scene Investigation,https://jmp2.uk/plu-6304f8d5ffb61000071ab478.m3u8
971.69ms,Radio Television Marbella,https://streaming.rtvmarbella.tv/hls/streamingweb.m3u8
971.70ms,RHT Guadeloupe,https://edge12.vedge.infomaniak.com/livecast/ik:livehautetension/manifest.m3u8
971.76ms,连云港新闻综合,http://112.26.106.165:7788/639731715
971.94ms,四川卫视,http://107.150.60.122/live/scwshd.m3u8
971.97ms,百晓生说剧,https://www.goodiptv.club/douyu/9649681
972.29ms,中学生,http://112.26.106.165:7788/708869532
972.31ms,最火伤感音乐,https://vdse.bdstatic.com//6d39df48360bdb12f73800397c4a6c02.mp4
972.42ms,Canal 8 TV+,https://movil.ejeserver.com/live/canal8tv.m3u8
972.48ms,Teatro Tv,https://teatrotv.iostream.it/teatrotv.m3u8
972.54ms,「韩」51,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240065838644.mp4
972.59ms,小虎牙-QQFbPxwM1A,https://www.goodiptv.club/huya/11352958
972.71ms,ERTV [Geo-blocked],https://live.artidijitalmedya.com/artidijital_ertv_new/ertv/playlist.m3u8
972.79ms,US: News 12 Connecticut,http://fastcable.click:5050/stacey1969@hotmail.com/VrcCGPNFba/419261
972.80ms,韩国女团57,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240139720035.mp4
973.15ms,拳叔二次元,https://www.goodiptv.club/douyu/9484105
973.16ms,熊猫5,http://112.26.106.165:7788/608935104
973.17ms,Sistar-我一个人,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240057078179.mp4
973.24ms,裸奔的蜗牛╮,https://www.goodiptv.club/huya/11342418
973.25ms,love story,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200f410000buj6ial4q2a6rctrcdv0&ratio=720p&line=0
973.36ms,「韩」136,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240008036293.mp4
973.57ms,Folk TV,https://stream.nasatv.com.mk/folktv/hls/folktv_live.m3u8
973.73ms,MSNBC,http://me.mdmfista.com:80/play/live.php?mac=00:1A:79:B7:2C:3B&stream=855331&extension=ts
973.75ms,Caldera Vision,https://tv.arkeo.cl:1936/kymczwbrge/kymczwbrge/playlist.m3u8
973.81ms,「韩」59,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240070818783.mp4
973.95ms,Наша ТВ,https://stream.nasatv.com.mk/hls/nasatv_live.m3u8
974.40ms,深圳卫视,http://112.123.243.37:50085/tsfile/live/1000_1.m3u8?key=txiptv&playlive=0&authid=0
974.56ms,江西卫视,http://107.150.60.122/live/jxwshd.m3u8
974.59ms,西藏卫视,http://107.150.60.122/live/xzws.m3u8
974.70ms,「韩」104,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240221702622.mp4
975.17ms,江阴新闻综合,http://112.26.106.165:7788/955227979
975.19ms,陈柏宇-你瞒我瞒,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000ccrgjdrc77ua76fkf6sg&ratio=720p&line=0
975.22ms,抖音流行DJ串烧,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000cppi1hvog65mc9vujp30&ratio=720p&line=0
975.35ms,活泼有趣的熊猫,https://www.goodiptv.club/huya/29982632
975.37ms,TVO San Vicente,https://5ff3d9babae13.streamlock.net/8014/8014/playlist.m3u8
975.50ms,熊猫9,http://112.26.106.165:7788/609169226
975.59ms,Nickelodeon (Germany),https://ma.anixa.tv/clips/stream/nickelodeon/playlist.php
975.60ms,Canal Metropolitano de Noticias,https://stmv5.samcast.com.br/claudio8701/claudio8701/playlist.m3u8
975.85ms,CETV-2,http://112.26.106.165:7788/923287211
975.89ms,女团12,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000ca70strc77u4d69n89t0&ratio=720p&line=0&logo_name=aweme_search_suffix_nickname
975.97ms,嘉峪关综合,http://play.kankanlive.com/live/1720583434627241.m3u8
976.11ms,广西都市,http://107.150.60.122/live/gxds.m3u8
976.14ms,Pluto TV Series Fantastiques,https://jmp2.uk/plu-625ec7a1c853fd00073b38fd.m3u8
976.23ms,嘉俊-包房自制串烧DJ,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000cr0tlanog65thcno13c0&ratio=720p&line=0
976.24ms,「韩」108,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239995692215.mp4
976.63ms,BNB Digital,https://live-evg8.tv360.bitel.com.pe/bitel/bnbSRT/playlist.m3u8
976.68ms,LaC Tv Calabria,https://f5842579ff984c1c98d63b8d789673eb.msvdn.net/live/S47282891/JWjL3xqPf4bX/playlist.m3u8
976.75ms,韩国女团35,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240177941288.mp4
976.82ms,韩国|EBSi,http://8.138.7.223/tv/korea.php?id=9
976.90ms,苍南新闻综合,https://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8
977.08ms,东方卫视,http://107.150.60.122/live/dfwshd.m3u8
977.09ms,别知己,https://vd3.bdstatic.com/mda-pjpmxj8nps7esymw/576p/h264/1698161340027041596/mda-pjpmxj8nps7esymw.mp4
977.13ms,黎瑞恩-一人有一个的梦想,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000ce4s2g3c77ub64mff9qg&ratio=720p&line=0
977.15ms,庆元综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8?zzhed?
977.22ms,小涛讲电影V,https://live.ottiptv.cc/douyu/8415464
977.29ms,小片片说大片,https://www.goodiptv.club/douyu/4258555
977.29ms,宁夏卫视,http://198.204.228.26/live/nxws.m3u8
977.32ms,维塔利在野外,https://www.goodiptv.club/douyu/9804068
977.36ms,新疆汉语体育健康,http://107.150.60.122/live/xjtv7.m3u8
977.42ms,Беларусь 5,https://edge55.dc.beltelecom.by/ngtrk/smil:belarus5.smil/playlist.m3u8
977.58ms,熊猫01,http://112.26.106.165:7788/609158151
977.58ms,Tennis Channel 2 (1080p),https://mumbai-edge.smartplaytv.in/Tennis2/index.m3u8
977.62ms,公共新闻,http://112.26.106.165:7788/626064693
977.68ms,女团画面,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000cf4up43c77uaf3l9q61g&ratio=720p&line=0&logo_name=aweme_search_suffix_nickname
977.72ms,猎奇笔记本,https://www.goodiptv.club/douyu/9627172
977.90ms,Ветта 24,http://serv24.vintera.tv:8081/vetta/vetta_office/playlist.m3u8
978.03ms,蓝又时-孤单心事,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000cr897onog65sgcniupd0&ratio=720p&line=0
978.32ms,邓紫棋-17首合集,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000cucbtmfog65l35tmqu7g&ratio=720p&line=0
978.98ms,许君聪经典小品,https://www.goodiptv.club/douyu/10419558
978.99ms,CGTN,http://112.26.106.165:7788/609017205
979.01ms,碎片记,https://www.goodiptv.club/douyu/9412981
979.08ms,痞子帅叔叔,https://www.goodiptv.club/huya/11342433
979.08ms,长片短解,https://www.goodiptv.club/douyu/9410946
979.22ms,One America News Network,http://tv-213424.ifiesta.net:80/TV-7926745948196/892281004173/220962
979.24ms,笔墨传情，致敬经典——妙墨中国心,https://live.ottiptv.cc/yy/1382745178
979.40ms,TVB翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct4
979.43ms,高分经典动作片,https://live.ottiptv.cc/yy/1382749944
979.44ms,CCTV-3,http://107.150.60.122/live/cctv3hd.m3u8
979.44ms,陕西银龄,http://112.26.106.165:7788/956909362
979.85ms,重庆卫视,http://107.150.60.122/live/cqwshd.m3u8
979.93ms,许廷铿-面具,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200ffe0000bsma66222nggd3hrnnrg&ratio=720p&line=0
980.02ms,开船老湿基,https://www.goodiptv.club/huya/11342387
980.10ms,Perry Mason,https://jmp2.uk/plu-6197086891ddd4000739941a.m3u8
980.11ms,叶蒨文-情人知己,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000cmcmv33c77uer3e2mdag&ratio=720p&line=0
980.20ms,幻想拥有100w,https://www.goodiptv.club/huya/20985836
980.42ms,陕西卫视,http://107.150.60.122/live/snwshd.m3u8
980.49ms,TVA (Germany) [Not 24/7],https://tvaktuellr.iptv-playoutcenter.de/tvaktuellr/tvaktuellr.stream_1/playlist.m3u8
980.49ms,Peace TV Chinese (1080p),https://dzkyvlfyge.erbvr.com/PeaceTvChinese/index.m3u8
981.11ms,7th Heaven,https://jmp2.uk/plu-6728cab6e482950008b76d8c.m3u8
981.12ms,「韩」117,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240106477140.mp4
981.26ms,熊猫2,http://112.26.106.165:7788/608933640
981.31ms,本山快乐营-爆笑小品,https://live.ottiptv.cc/yy/1354930948
981.41ms,Ada TV,https://yayin1.canlitv.fun/live/kibrisadatv.stream/playlist.m3u8
981.63ms,小当家动漫社,https://www.goodiptv.club/huya/24257300
981.71ms,神雕侠侣,http://live.ottiptv.cc/yy/1351762426
981.79ms,七龙珠,https://live.metshop.top/huya/11601966
981.91ms,CGTN-纪录,http://112.26.106.165:7788/609006487
981.99ms,Video Mediterraneo,https://bfbe5f347ac4424faf719dda285bc39e.msvdn.net/live/S54897858/4gWO7tTzpK3N/playlist.m3u8
982.07ms,熊猫1,http://112.26.106.165:7788/608933610
982.29ms,Yoyo TV (Taiwan),http://tv-213424.ifiesta.net:80/TV-7926745948196/892281004173/219176
982.71ms,CCTV-6 电影,http://173.208.212.130:8181/1080p/cctv6.m3u8
983.04ms,CBS NEWS LOS ANGELES,http://me.mdmfista.com:80/play/live.php?mac=00:1A:79:B7:2C:3B&stream=855310&extension=ts
983.12ms,心态要洒脱,https://vdse.bdstatic.com//0d186807c47e70414cb0a8e7d232a5c7.mp4
983.17ms,天津卫视,http://38.75.136.137:98/gslb/dsdqpub/tjwshd.m3u8?auth=testpub
983.18ms,茱麗葉,https://www.goodiptv.club/huya/11602072
983.26ms,UBC TV,https://stream.ubc.co.kr/hls/ubctvstream/index.m3u8
983.29ms,泳儿-无心恋唱,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cd72dobc77u85rlotlp0&ratio=720p&line=0
983.34ms,中国航天“逆袭”之路,http://112.26.106.165:7788/713600957
983.42ms,「韩」79,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240225803033.mp4
983.50ms,天津卫视,http://107.150.60.122/live/tjwshd.m3u8
983.57ms,大湾区卫视,http://107.150.60.122/live/nfws.m3u8
983.58ms,Bill Burr暴躁经典重现,https://live.ottiptv.cc/yy/1382736917
983.97ms,沉郁观影,https://www.goodiptv.club/douyu/9393577
983.98ms,笑傲,https://live.metshop.top/huya/11352908
984.02ms,你好现任,https://live.ottiptv.cc/yy/1382735566
984.13ms,ANTV,http://antvlive.ab5c6921.cdnviet.com/antv/playlist.m3u8
984.16ms,亮哥讲电影2,https://www.goodiptv.club/huya/21059622
984.25ms,遂宁蓬溪新闻综合,http://pxpull.pengxiyun.cn/live/03c29776018f10002512b07f00000000.flv?wsSecret=877689e6c85cd2f605fb24acd551c0c1&wsTime=2019657600
984.32ms,FOX (KTTV),http://tv-213424.ifiesta.net:80/TV-7926745948196/892281004173/218827
984.33ms,Talk,https://jmp2.uk/stvp-GB1200006IV
984.35ms,CCTV13,https://event.pull.hebtv.com/jishi/cp1.m3u8
984.40ms,江苏影视,http://112.26.106.165:7788/626064697
984.41ms,开放麦现场惊现认亲,https://live.ottiptv.cc/yy/1354936181
984.73ms,新疆汉语影视,http://107.150.60.122/live/xjtv6.m3u8
984.85ms,宁夏卫视,http://107.150.60.122/live/nxws.m3u8
984.92ms,CCTV-9,http://107.150.60.122/live/cctv9hd.m3u8
985.00ms,CCTV-2,http://107.150.60.122/live/cctv2hd.m3u8
985.25ms,Kanal S,https://lives.atv.az:5443/KANAL-S/streams/kanals.m3u8
985.33ms,TTV (Taiwan),http://tv-213424.ifiesta.net:80/TV-7926745948196/892281004173/219174
985.47ms,钓鱼欧尼AnglerJJung,https://www.goodiptv.club/douyu/10616765
985.50ms,OneGuy丶,https://www.goodiptv.club/douyu/9734098
985.50ms,湖南卫视,http://107.150.60.122/live/hnwshd.m3u8
985.67ms,精彩动作电影,https://live.ottiptv.cc/yy/1382736823
985.93ms,永远快乐的小美女,https://www.goodiptv.club/douyu/6091425
985.97ms,CETV-1,http://112.26.106.165:7788/923287154
986.02ms,广西卫视,http://107.150.60.122/live/gxwshd.m3u8
986.10ms,汕尾综合,https://iswtv.swrtv.com/live/xwzhpd.m3u8
986.15ms,恒山悬空寺全景,https://gcalic.v.myalicdn.com/gc/hsxksqj_1/index.m3u8
986.38ms,Sachsen Fernsehen Leipzig,https://leipzig.iptv-playoutcenter.de/leipzig/leipzigfernsehen.stream_1/playlist.m3u8
986.46ms,KCAL,http://me.mdmfista.com:80/play/live.php?mac=00:1A:79:B7:2C:3B&stream=986800&extension=ts
986.50ms,骚年跟我来听歌,https://www.goodiptv.club/huya/11352974
986.68ms,三国,https://live.metshop.top/huya/11352944
986.80ms,电影先锋V,https://www.goodiptv.club/douyu/8711212
986.85ms,周星星梦里的朱茵,https://www.goodiptv.club/huya/21059587
987.04ms,「韩」147,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240268654616.mp4
987.05ms,周杰伦-一路向北,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000ctdf26vog65kmvqmvk1g&ratio=720p&line=0
987.12ms,埋堆搞搞震,https://www.goodiptv.club/huya/23734169
987.12ms,中央新影-发现之旅,http://107.150.60.122/live/fxzl.m3u8
987.14ms,体坛名栏汇,http://112.26.106.165:7788/629943305
987.15ms,CCTV-12,http://107.150.60.122/live/cctv12hd.m3u8
987.20ms,世界未解之谜M,https://live.ottiptv.cc/douyu/9369468
987.20ms,纪晓岚,https://live.metshop.top/huya/11342396
987.32ms,宿迁新闻综合,http://112.26.106.165:7788/639731832
987.58ms,老故事,http://112.26.106.165:7788/884121956
988.09ms,æåæ°é»,http://live.jinnews.com.cn/xwzh/sd/live.m3u8
988.12ms,埋堆堆布衣神相,https://live.metshop.top/huya/23865036
988.13ms,CCTV-5,http://107.150.60.122/live/cctv5hd.m3u8
988.13ms,贵州卫视,http://107.150.60.122/live/gzwshd.m3u8
988.21ms,青海卫视,http://107.150.60.122/live/qhws.m3u8
988.21ms,数星星,https://resource-cdn.tuxiaobei.com/video/da/05/da0589fe04be339c2a1220c1e922f159.mp4
988.25ms,宇宙探索飞船,https://live.ottiptv.cc/douyu/9456028
988.32ms,古巨基-必杀技,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cekv06jc77udpp4ltm90&ratio=720p&line=0
988.44ms,Real News Kerala [Not 24/7],https://bk7l298nyx53-hls-live.5centscdn.com/realnews/e7dee419f91aa9e65939d3677fb9c4f5.sdp/playlist.m3u8
988.45ms,Now beIN Sports 3 F,http://tv-213424.ifiesta.net:80/TV-7926745948196/892281004173/199991
988.49ms,师落,https://www.goodiptv.club/douyu/6911044
988.51ms,吉林卫视,http://107.150.60.122/live/jlwshd.m3u8
988.68ms,「韩」101,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240247623420.mp4
988.97ms,一万个对不起,https://vdse.bdstatic.com//8343b02f5e7465d4c5b07e54403438b8.mp4
989.02ms,Bibel TV Musik,https://bibeltv03.iptv-playoutcenter.de/bibeltv03/bibeltv03.stream_1/playlist.m3u8
989.06ms,「韩」80,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239989445779.mp4
989.08ms,洛克电影,https://www.goodiptv.club/douyu/9414884
989.25ms,青田电视,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8?zzhed?
989.40ms,请回答1988,https://live.ottiptv.cc/yy/1354932362
989.57ms,Munchen TV [Not 24/7],https://muenchentv.iptv-playoutcenter.de/muenchentv/muenchentv.stream_1/playlist.m3u8
989.81ms,白夜追凶第一季,https://live.metshop.top/yy/1354932359
989.87ms,小公视,http://74.91.26.218:82/live/ptsse.m3u8
989.95ms,「韩」149,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240150573492.mp4
989.98ms,通海电视台,https://zb-live.ynurl.com/tonghai/3bfe3a9e-48e6-4c1e-8770-1df66447cc6c.m3u8
990.25ms,麻城综合,https://video.yscxy.cn:8888/mctv1.m3u8
990.51ms,王坑坑聊电影,https://live.ottiptv.cc/douyu/9402110
990.56ms,磐石综合,http://stream3.jlntv.cn:80/aac_psgb/sd/live.m3u8
990.70ms,榆林综合,http://hplayer1.juyun.tv/camera/140908134.m3u8
990.97ms,江苏教育,http://42.194.148.122:1234/628008321
991.04ms,umbrella,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000c75hnj3c77uboleql2vg&ratio=720p&line=0
991.36ms,国产大片电影,https://live.ottiptv.cc/yy/1354926655
991.43ms,太谷新闻综合,https://p2.vzan.com/slowlive/596867413819827251/live.m3u8?zbid=1725814272&amp;amp;tpid=1516989100&amp;amp;type=0
991.43ms,FUSION TV,https://edge20.vedge.infomaniak.com/livecast/ik:fusiontv/manifest.m3u8
991.50ms,MTV Ex On The Beach NO,https://jmp2.uk/plu-61c1d66518447e000717e4c2.m3u8
991.52ms,央视台球,http://107.150.60.122/live/ystq.m3u8
991.57ms,浙江卫视,http://107.150.60.122/live/zjwshd.m3u8
991.75ms,林家渔妹,https://www.goodiptv.club/douyu/9348805
991.88ms,1900影剧室,https://www.goodiptv.club/douyu/7796193
992.11ms,RTP Memória,https://streaming-live.rtp.pt/liverepeater/smil:rtpmem.smil/playlist.m3u8
992.19ms,US: NEWSMAX,http://fastcable.click:5050/stacey1969@hotmail.com/VrcCGPNFba/418119
992.25ms,「韩」145,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240267170778.mp4
992.26ms,辽宁卫视,http://107.150.60.122/live/lnwshd.m3u8
992.37ms,海南广播电视总台新闻,http://112.26.106.165:7788/962067517
992.58ms,周润发电影,http://107.150.60.122/live/lbzrf.m3u8
992.61ms,ALJAZEERA,http://best-8k.org/live/jjyw70ss4w/ek5ui8ithc/13644.ts
992.71ms,罗志祥,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000d0et0mfog65hj1cq0130&ratio=720p&line=0
992.75ms,「韩」83,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239994225085.mp4
993.00ms,熊猫8,http://112.26.106.165:7788/609169287
993.03ms,熊猫6,http://113.98.11.46:3000/608935797
993.09ms,成龙电影,http://107.150.60.122/live/lbcl.m3u8
993.13ms,「韩」71,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240205555546.mp4
993.16ms,Epiloges TV,https://gra1.crystalweb.net:1936/epilogestv/epilogestv/playlist.m3u8
993.20ms,三沙卫视,http://107.150.60.122/live/ssws.m3u8
993.39ms,TV Famille,https://streamer1.streamhost.org/salive/GMItvfh/playlist.m3u8
993.57ms,中国天气,http://112.26.106.165:7788/959986621
993.61ms,女团7,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300f7a0000bsb81c6cmo5cfurbeon0&ratio=720p&line=0&logo_name=aweme_search_suffix_nickname
993.79ms,龙视本山快乐营,https://www.goodiptv.club/douyu/9374865
993.90ms,CCTV14,https://play.kankanlive.com/live/1698423575756915.m3u8
993.92ms,俩个麻瓜,https://www.goodiptv.club/douyu/10121755
993.92ms,凤凰中文,http://zmgd.zyrnet.com:8888/hls/110/index.m3u8
994.03ms,桦甸综合,http://stream9.jlntv.cn:80/aac_huadiangb/playlist.m3u8
994.25ms,熊猫5,http://113.98.11.46:3000/608935104
994.31ms,兴隆综合,http://8.138.7.223/tv/heb.php?id=1115
994.33ms,淘Baby,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.238:8001
994.37ms,天龙八部,https://live.metshop.top/huya/20985816
994.56ms,Al Jazeera English,http://tv-213424.ifiesta.net:80/TV-7926745948196/892281004173/220925
994.59ms,「韩」57,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240069974546.mp4
994.66ms,CHC-动作电影,http://107.150.60.122/live/chcdz.m3u8
994.83ms,「韩」77,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240224523227.mp4
994.94ms,CCTV-4,http://107.150.60.122/live/cctv4hd.m3u8
994.97ms,周星驰电影,http://107.150.60.122/live/lbzxc.m3u8
995.01ms,小雅陪你看,https://www.goodiptv.club/huya/30080225
995.32ms,【靓剑】乐乐陪看,https://live.ottiptv.cc/yy/1352946111
995.40ms,江苏卫视,http://107.150.60.122/live/jswshd.m3u8
995.45ms,Chuxiong News Channel [Not 24/7],http://hwapi.yntv.net/ew265l/848y54.m3u8
995.56ms,周柏豪-传闻,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000c9d38o3c77u1jf2r3r6g&ratio=720p&line=0
995.66ms,RTP notícias,https://streaming-live.rtp.pt/liverepeater/smil:rtpnHD.smil/playlist.m3u8
995.83ms,CCTV5+,http://cssbyd.imwork.net:8082/hls/6/index.m3u8
995.86ms,秀才侃娱乐,https://www.goodiptv.club/douyu/9382873
995.90ms,秦看番,https://www.goodiptv.club/douyu/9542832
995.98ms,小人国——介子鬼城,https://live.ottiptv.cc/yy/1382749950
996.14ms,女团8,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000cjafrsbc77u9f174pvj0&ratio=720p&line=0&logo_name=aweme_search_suffix_nickname
996.17ms,CBS News,http://tv-213424.ifiesta.net:80/TV-7926745948196/892281004173/220907
996.24ms,安徽黟县西递牌坊,https://gcalic.v.myalicdn.com/gc/yxxdpf_1/index.m3u8
996.29ms,广东卫视,http://107.150.60.122/live/gdwshd.m3u8
996.43ms,歌曲1,https://vdse.bdstatic.com//61e318ea76e984f2bedb66f1ed1583be.mp4
997.05ms,云南丽江印象实景,https://gcalic.v.myalicdn.com/gc/hkylxs01_1/index.m3u8
997.10ms,Islita TV,https://tv.arkeo.cl:1936/unetev/unetev/playlist.m3u8
997.11ms,宋小宝小品,https://www.goodiptv.club/douyu/9817729
997.17ms,笙歌,https://www.goodiptv.club/huya/11352965
997.21ms,「韩」109,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240341971789.mp4
997.29ms,CNBC,http://nocable.cc:8080/darriusthomas115@gmail.com/darriusthomas115@2025/9815
997.34ms,Salira TV,https://live.salira.tv/p/3870/hybrid/play.m3u8
